Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,BVI.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAP.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,^FCHI
2022-05-13,28.35245704650879,7.437424659729004,124.96218872070312,102.1932601928711,50.93022918701172,40.16333770751953,23.487815856933594,17.543235778808594,171.22190856933594,19.36016082763672,82.09398651123047,37.226287841796875,40.38912582397461,136.3335723876953,26.518497467041016,8.674731254577637,79.81867980957031,19.149023056030273,105.44012451171875,417.6400146484375,73.94293212890625,549.4328002929688,25.654306411743164,25.140485763549805,317.1249084472656,9.222628593444824,46.52197265625,167.9693603515625,1049.0194091796875,21.496519088745117,93.1082534790039,88.4686508178711,47.85594177246094,10.816455841064453,36.777828216552734,120.0450668334961,284.2825012207031,43.06555938720703,,21.88949203491211,6362.68017578125
2022-05-16,28.60188865661621,7.414286136627197,125.16588592529297,101.69363403320312,51.32011413574219,40.10966491699219,23.656919479370117,17.66002082824707,171.8723907470703,19.389616012573242,82.10285949707031,37.050437927246094,40.236305236816406,136.06019592285156,26.934974670410156,8.882436752319336,80.27381134033203,19.04236602783203,107.38330841064453,418.22998046875,72.61726379394531,543.4782104492188,25.750268936157227,25.81070899963379,312.6892395019531,9.266898155212402,46.792945861816406,170.5555419921875,1044.117431640625,21.487411499023438,93.0600357055664,88.65482330322266,47.36533737182617,10.758216857910156,36.064212799072266,118.32061767578125,280.8497619628906,43.596710205078125,,21.754682540893555,6347.77001953125
2022-05-17,28.58341407775879,7.616744518280029,127.70430755615234,104.03804779052734,50.7216796875,41.022117614746094,23.879425048828125,17.543235778808594,174.33502197265625,19.8482666015625,82.43106842041016,37.260475158691406,40.55093765258789,137.42718505859375,27.24095344543457,9.355880737304688,80.59619140625,19.731536865234375,108.66334533691406,426.944091796875,74.10863494873047,557.7504272460938,25.805646896362305,26.248018264770508,313.1184997558594,9.270060539245605,47.40262222290039,168.5489959716797,1069.1175537109375,22.088584899902344,95.12417602539062,88.58390045166016,48.09678268432617,10.808585166931152,37.03512954711914,122.30510711669922,280.75946044921875,44.11943817138672,,22.100128173828125,6430.18994140625
2022-05-18,27.98292350769043,7.566129207611084,126.73280334472656,103.71137237548828,50.31365966796875,40.89943313598633,23.41661262512207,16.767425537109375,169.03805541992188,19.709409713745117,81.96981811523438,36.31284713745117,40.577903747558594,133.55406188964844,27.215457916259766,9.44140625,78.88945770263672,19.67410659790039,107.8162612915039,420.544677734375,73.09597778320312,546.7863159179688,25.26295280456543,26.205236434936523,301.4331970214844,9.240017890930176,46.52197265625,164.3575897216797,1048.0391845703125,21.687801361083984,94.43934631347656,89.47044372558594,47.89161682128906,10.643315315246582,36.272953033447266,119.74364471435547,276.2427062988281,43.99296951293945,,21.763107299804688,6352.93994140625
2022-05-19,27.705772399902344,7.499608039855957,125.04054260253906,102.23169708251953,49.06239318847656,40.78441619873047,23.30091094970703,16.233537673950195,165.7390899658203,19.393823623657227,80.50621795654297,36.90877914428711,40.47902297973633,132.73387145996094,27.079463958740234,9.525404930114746,81.22199249267578,20.080223083496094,106.63973999023438,412.1936950683594,72.81978607177734,537.3345947265625,25.55091094970703,25.79169273376465,294.4219970703125,9.129341125488281,46.08164596557617,158.6501007080078,1034.3134765625,21.965618133544922,92.48129272460938,88.70801544189453,46.7677001953125,10.608688354492188,36.258392333984375,118.4344482421875,274.345703125,43.44495391845703,,21.215452194213867,6272.7099609375
2022-05-20,28.213882446289062,7.5155158042907715,125.44793701171875,102.7313232421875,49.751495361328125,41.183135986328125,23.541217803955078,15.937398910522461,167.96939086914062,19.456941604614258,80.6836166381836,37.35816955566406,40.66779708862305,133.59962463378906,27.028467178344727,9.653693199157715,81.0702896118164,20.09663200378418,107.1103515625,408.7897644042969,72.85661315917969,526.0869140625,25.761343002319336,26.04837417602539,293.6111755371094,9.156219482421875,46.23406982421875,157.8474884033203,1014.2155151367188,22.020267486572266,92.60669708251953,90.69388580322266,46.348453521728516,10.640169143676758,35.72439193725586,119.17443084716797,276.33306884765625,43.596710205078125,,21.79681396484375,6285.240234375
2022-05-23,28.18616485595703,7.797510147094727,127.43794250488281,102.98114013671875,50.00537872314453,42.89498519897461,23.478914260864258,16.150117874145508,170.9895782470703,19.7136173248291,79.70790100097656,37.8341064453125,41.39592742919922,135.74122619628906,27.223955154418945,9.823217391967773,80.55826568603516,20.949888229370117,108.89865112304688,413.0106506347656,73.81404113769531,530.1512451171875,26.10468101501465,27.11787986755371,299.1438293457031,9.246343612670898,46.09858322143555,161.19171142578125,1019.1175537109375,22.11591148376465,92.7224349975586,91.93504333496094,47.35641860961914,10.695258140563965,35.772953033447266,120.99591827392578,276.51373291015625,44.92881393432617,,22.058002471923828,6358.740234375
2022-05-24,26.948226928710938,7.754126071929932,126.01201629638672,98.71508026123047,49.30720520019531,42.532867431640625,23.309810638427734,15.974936485290527,168.80572509765625,19.663122177124023,78.77651977539062,36.52406692504883,41.00939178466797,133.32623291015625,27.325950622558594,9.618566513061523,80.67204284667969,20.8924560546875,109.22808837890625,405.6581115722656,72.63567352294922,521.5499877929688,25.79456901550293,26.65680503845215,294.088134765625,9.339630126953125,42.67760467529297,157.5353546142578,1010.2940673828125,21.733346939086914,88.82563781738281,91.86412811279297,46.54469680786133,10.341110229492188,34.54475021362305,117.69447326660156,269.1966552734375,44.220611572265625,,21.552471160888672,6253.14013671875
2022-05-25,27.096040725708008,7.852461814880371,126.18439483642578,100.65595245361328,49.833099365234375,42.68923568725586,23.203004837036133,15.98327922821045,169.54917907714844,19.890344619750977,79.43292999267578,36.950927734375,40.81163024902344,134.14642333984375,27.589433670043945,9.760599136352539,80.59619140625,21.817989349365234,108.85159301757812,410.37823486328125,73.96133422851562,520.7938842773438,26.1268310546875,27.141645431518555,293.27734375,9.296939849853516,42.84695816040039,158.91763305664062,1000.4900512695312,22.216106414794922,91.3624267578125,91.95278930664062,47.409942626953125,10.52841567993164,34.743778228759766,116.6888656616211,268.3836364746094,45.485252380371094,,21.9990234375,6298.64013671875
2022-05-26,28.03835105895996,8.0679349899292,126.99919891357422,104.78749084472656,49.47041702270508,43.37233352661133,23.372112274169922,16.083383560180664,171.31483459472656,20.16385269165039,81.68595886230469,37.46611785888672,41.35098648071289,135.2855682373047,27.84442138671875,9.730055809020996,80.59619140625,21.84869384765625,110.54576873779297,424.5386657714844,74.42163848876953,539.8865356445312,26.591999053955078,28.0352783203125,297.56988525390625,9.312749862670898,43.65986251831055,158.9622344970703,1025.0,23.054105758666992,95.0855941772461,91.84639739990234,48.40898513793945,10.783401489257812,35.32632827758789,118.75700378417969,273.3520202636719,46.471675872802734,,22.293916702270508,6410.580078125
